round(Avg(Temp))	ChangeDate
35	2018-10-03 05:23:00.521367
35	2018-10-03 05:24:01.733068
35	2018-10-03 05:25:01.230395
35	2018-10-03 05:26:00.712727
35	2018-10-03 05:27:00.209711
35	2018-10-03 05:28:01.430392
35	2018-10-03 05:29:00.911813
35	2018-10-03 05:30:00.388754
35	2018-10-03 05:31:01.630558
35	2018-10-03 05:32:01.130531
35	2018-10-03 05:33:00.592880
35	2018-10-03 05:34:00.069878
35	2018-10-03 05:35:01.292482
35	2018-10-03 05:36:00.772361
35	2018-10-03 05:37:00.248818
35	2018-10-03 05:38:01.490531
35	2018-10-03 05:39:00.991764
35	2018-10-03 05:40:00.469029
35	2018-10-03 05:41:01.731882
35	2018-10-03 05:42:01.170721
35	2018-10-03 05:43:00.670877
35	2018-10-03 05:44:00.153184
35	2018-10-03 05:45:01.371027
35	2018-10-03 05:46:00.869061
35	2018-10-03 05:47:00.349262
35	2018-10-03 05:48:01.595756
35	2018-10-03 05:49:01.074069
35	2018-10-03 05:50:00.569320
35	2018-10-03 05:51:00.050466
35	2018-10-03 05:52:01.312416
35	2018-10-03 05:53:00.770283
35	2018-10-03 05:54:00.250868
35	2018-10-03 05:55:01.492116
35	2018-10-03 05:56:00.996771
35	2018-10-03 05:57:00.471201
35	2018-10-03 05:58:00.000634
35	2018-10-03 05:59:01.216715
35	2018-10-03 06:00:00.711867
35	2018-10-03 06:01:00.150839
35	2018-10-03 06:02:01.389221
35	2018-10-03 06:03:00.869719
35	2018-10-03 06:04:00.371844
35	2018-10-03 06:05:01.611734
35	2018-10-03 06:06:01.088772
35	2018-10-03 06:07:00.591901
35	2018-10-03 06:08:00.073143
35	2018-10-03 06:09:01.309601
35	2018-10-03 06:10:00.769886
35	2018-10-03 06:11:00.251168
35	2018-10-03 06:12:01.493735
35	2018-10-03 06:13:00.989905
35	2018-10-03 06:14:00.473029
35	2018-10-03 06:15:01.669201
35	2018-10-03 06:16:01.168774
35	2018-10-03 06:17:00.671118
35	2018-10-03 06:18:00.170491
35	2018-10-03 06:19:01.389326
35	2018-10-03 06:20:00.871335
35	2018-10-03 06:21:00.333279
35	2018-10-03 06:22:01.568990
35	2018-10-03 06:23:01.031226
35	2018-10-03 06:24:00.531432
35	2018-10-03 06:25:00.011302
35	2018-10-03 06:26:01.228924
35	2018-10-03 06:27:00.732433
35	2018-10-03 06:28:00.231431
35	2018-10-03 06:29:01.470675
35	2018-10-03 06:30:00.970525
35	2018-10-03 06:31:00.478481
35	2018-10-03 06:32:01.713193
35	2018-10-03 06:33:01.171531
35	2018-10-03 06:34:00.670769
35	2018-10-03 06:35:00.173355
35	2018-10-03 06:36:01.410529
35	2018-10-03 06:37:00.910881
35	2018-10-03 06:38:00.452229
35	2018-10-03 06:39:01.629068
35	2018-10-03 06:40:01.131810
35	2018-10-03 06:41:00.611285
35	2018-10-03 06:42:00.108695
35	2018-10-03 06:43:01.350513
35	2018-10-03 06:44:00.852684
35	2018-10-03 06:45:00.328526
35	2018-10-03 06:46:01.590408
35	2018-10-03 06:47:01.051282
35	2018-10-03 06:48:00.549190
35	2018-10-03 06:49:00.030920
35	2018-10-03 06:50:01.270841
35	2018-10-03 06:51:00.767557
35	2018-10-03 06:52:00.249002
35	2018-10-03 06:53:01.471679
35	2018-10-03 06:54:00.971991
35	2018-10-03 06:55:00.451164
35	2018-10-03 06:56:01.689728
35	2018-10-03 06:57:01.150837
35	2018-10-03 06:58:00.609334
35	2018-10-03 06:59:00.089203
35	2018-10-03 07:00:01.392025
35	2018-10-03 07:01:00.858741
35	2018-10-03 07:02:00.348414
35	2018-10-03 07:03:01.570005
35	2018-10-03 07:04:01.051176
35	2018-10-03 07:05:00.528435
35	2018-10-03 07:06:00.011781
35	2018-10-03 07:07:01.231354
35	2018-10-03 07:08:00.729202
35	2018-10-03 07:09:00.209713
35	2018-10-03 07:10:01.450523
35	2018-10-03 07:11:00.949941
35	2018-10-03 07:12:00.449828
35	2018-10-03 07:13:01.691580
35	2018-10-03 07:14:01.171651
35	2018-10-03 07:15:00.649805
35	2018-10-03 07:16:00.130098
35	2018-10-03 07:17:01.351671
34	2018-10-03 07:18:00.969238
34	2018-10-03 07:19:00.331096
34	2018-10-03 07:20:01.571775
34	2018-10-03 07:21:01.068172
34	2018-10-03 07:22:00.549193
34	2018-10-03 07:23:00.030452
34	2018-10-03 07:24:01.272088
34	2018-10-03 07:25:00.749534
34	2018-10-03 07:26:00.231413
34	2018-10-03 07:27:01.452176
34	2018-10-03 07:28:00.929352
34	2018-10-03 07:29:00.410692
33	2018-10-03 07:30:01.632359
33	2018-10-03 07:31:01.179728
33	2018-10-03 07:32:00.572261
33	2018-10-03 07:33:00.050753
33	2018-10-03 07:34:01.269273
33	2018-10-03 07:35:00.749489
33	2018-10-03 07:36:00.231373
33	2018-10-03 07:37:01.448705
33	2018-10-03 07:38:00.910191
33	2018-10-03 07:39:00.390336
33	2018-10-03 07:40:01.632474
33	2018-10-03 07:41:01.148765
33	2018-10-03 07:42:00.590264
33	2018-10-03 07:43:00.050756
33	2018-10-03 07:44:01.288138
33	2018-10-03 07:45:00.770699
33	2018-10-03 07:46:00.252812
33	2018-10-03 07:47:01.468547
33	2018-10-03 07:48:00.949695
33	2018-10-03 07:49:00.437750
32	2018-10-03 07:50:01.673539
32	2018-10-03 07:51:01.134639
32	2018-10-03 07:52:00.570607
32	2018-10-03 07:53:00.052277
32	2018-10-03 07:54:01.229184
32	2018-10-03 07:55:00.710805
32	2018-10-03 07:56:00.191819
32	2018-10-03 07:57:01.389386
32	2018-10-03 07:58:00.889779
32	2018-10-03 07:59:00.350882
32	2018-10-03 08:00:01.568542
32	2018-10-03 08:01:01.049710
32	2018-10-03 08:02:00.550775
32	2018-10-03 08:03:00.013084
32	2018-10-03 08:04:01.208687
32	2018-10-03 08:05:00.730873
32	2018-10-03 08:06:00.151109
32	2018-10-03 08:07:01.369504
32	2018-10-03 08:08:00.831332
32	2018-10-03 08:09:00.311889
32	2018-10-03 08:10:01.588645
32	2018-10-03 08:11:01.010655
32	2018-10-03 08:12:00.466801
32	2018-10-03 08:13:01.818601
32	2018-10-03 08:14:01.169740
32	2018-10-03 08:15:00.651880
32	2018-10-03 08:16:00.109306
31	2018-10-03 08:17:01.329719
31	2018-10-03 08:18:00.811081
31	2018-10-03 08:19:00.309011
31	2018-10-03 08:20:01.529801
31	2018-10-03 08:21:00.970801
31	2018-10-03 08:22:00.448794
31	2018-10-03 08:23:01.704676
31	2018-10-03 08:24:01.149837
31	2018-10-03 08:25:00.611960
31	2018-10-03 08:26:00.089356
31	2018-10-03 08:27:01.270744
31	2018-10-03 08:28:00.728278
31	2018-10-03 08:29:00.429701
31	2018-10-03 08:30:01.410654
31	2018-10-03 08:31:00.891987
31	2018-10-03 08:32:00.369262
32	2018-10-03 08:33:01.590720
32	2018-10-03 08:34:01.050731
32	2018-10-03 08:35:00.532002
32	2018-10-03 08:36:00.107222
32	2018-10-03 08:37:01.230680
32	2018-10-03 08:38:00.728088
32	2018-10-03 08:39:00.190227
32	2018-10-03 08:40:01.411513
32	2018-10-03 08:41:00.887790
32	2018-10-03 08:42:00.348940
32	2018-10-03 08:43:01.550709
32	2018-10-03 08:44:01.028031
31	2018-10-03 08:45:00.489312
31	2018-10-03 08:46:01.690941
31	2018-10-03 08:47:01.218475
31	2018-10-03 08:48:00.669287
31	2018-10-03 08:49:00.137604
31	2018-10-03 08:50:01.352706
31	2018-10-03 08:51:00.869723
31	2018-10-03 08:52:00.469759
31	2018-10-03 08:53:01.571233
31	2018-10-03 08:54:01.171317
31	2018-10-03 08:55:00.610813
31	2018-10-03 08:56:00.052749
31	2018-10-03 08:57:01.168346
31	2018-10-03 08:58:00.589273
31	2018-10-03 08:59:00.110877
31	2018-10-03 09:00:01.269725
31	2018-10-03 09:01:00.752890
31	2018-10-03 09:02:00.251521
31	2018-10-03 09:03:01.469301
31	2018-10-03 09:04:00.989451
31	2018-10-03 09:05:00.391059
31	2018-10-03 09:06:01.707687
31	2018-10-03 09:07:01.097696
31	2018-10-03 09:08:00.629864
31	2018-10-03 09:09:01.747233
31	2018-10-03 09:10:01.211210
31	2018-10-03 09:11:00.690551
31	2018-10-03 09:12:00.412445
31	2018-10-03 09:13:01.388595
31	2018-10-03 09:14:00.890756
31	2018-10-03 09:15:00.251518
31	2018-10-03 09:16:01.569367
31	2018-10-03 09:17:01.631348
31	2018-10-03 09:18:00.513788
31	2018-10-03 09:19:01.629177
31	2018-10-03 09:20:01.051323
31	2018-10-03 09:21:00.551731
31	2018-10-03 09:22:01.028293
31	2018-10-03 09:23:01.210297
31	2018-10-03 09:24:00.730621
31	2018-10-03 09:25:00.130274
31	2018-10-03 09:26:01.329204
31	2018-10-03 09:27:00.850609
31	2018-10-03 09:28:00.508197
31	2018-10-03 09:29:00.889782
31	2018-10-03 09:30:00.972921
31	2018-10-03 09:31:00.510313
31	2018-10-03 09:32:01.651746
31	2018-10-03 09:33:01.092237
31	2018-10-03 09:34:00.710981
31	2018-10-03 09:35:01.731817
31	2018-10-03 09:36:01.212091
31	2018-10-03 09:37:00.734159
31	2018-10-03 09:38:00.150200
31	2018-10-03 09:39:01.391827
31	2018-10-03 09:40:00.812822
31	2018-10-03 09:41:00.469762
31	2018-10-03 09:42:01.551002
31	2018-10-03 09:43:00.932900
31	2018-10-03 09:44:01.290714
31	2018-10-03 09:45:01.611812
31	2018-10-03 09:46:01.071963
31	2018-10-03 09:47:00.531017
31	2018-10-03 09:48:00.031344
31	2018-10-03 09:49:01.251903
31	2018-10-03 09:50:00.689139
31	2018-10-03 09:51:00.150287
31	2018-10-03 09:52:01.352343
31	2018-10-03 09:53:00.874174
31	2018-10-03 09:54:00.354441
31	2018-10-03 09:55:01.451887
31	2018-10-03 09:56:00.912847
31	2018-10-03 09:57:00.390338
31	2018-10-03 09:58:01.130627
31	2018-10-03 09:59:01.191269
31	2018-10-03 10:00:00.533206
31	2018-10-03 10:01:00.047791
31	2018-10-03 10:02:01.232938
31	2018-10-03 10:03:00.692163
31	2018-10-03 10:04:00.153353
31	2018-10-03 10:05:01.362837
31	2018-10-03 10:06:00.813234
31	2018-10-03 10:07:00.351417
31	2018-10-03 10:08:02.310962
31	2018-10-03 10:09:01.171688
31	2018-10-03 10:10:00.433323
31	2018-10-03 10:11:01.630815
31	2018-10-03 10:12:01.132163
31	2018-10-03 10:13:00.593351
31	2018-10-03 10:14:00.030501
31	2018-10-03 10:15:01.351538
31	2018-10-03 10:16:00.708290
31	2018-10-03 10:17:00.209911
31	2018-10-03 10:18:01.392170
31	2018-10-03 10:19:00.832291
31	2018-10-03 10:20:00.313867
31	2018-10-03 10:21:01.531166
31	2018-10-03 10:22:01.121709
31	2018-10-03 10:23:00.492479
31	2018-10-03 10:24:00.010833
31	2018-10-03 10:25:01.171439
31	2018-10-03 10:26:00.648854
31	2018-10-03 10:27:00.134220
31	2018-10-03 10:28:01.312383
31	2018-10-03 10:29:00.812736
31	2018-10-03 10:30:00.250775
31	2018-10-03 10:31:01.593191
31	2018-10-03 10:32:00.951778
31	2018-10-03 10:33:00.412992
31	2018-10-03 10:34:01.630758
31	2018-10-03 10:35:01.073570
31	2018-10-03 10:36:00.554009
31	2018-10-03 10:37:00.051664
31	2018-10-03 10:38:01.232825
31	2018-10-03 10:39:00.732061
31	2018-10-03 10:40:00.190283
31	2018-10-03 10:41:01.434220
31	2018-10-03 10:42:01.792371
31	2018-10-03 10:43:02.610277
31	2018-10-03 10:44:01.611107
31	2018-10-03 10:45:01.051313
31	2018-10-03 10:46:00.570444
31	2018-10-03 10:47:01.710767
31	2018-10-03 10:48:01.171210
31	2018-10-03 10:49:00.897380
31	2018-10-03 10:50:00.050394
31	2018-10-03 10:51:01.252042
31	2018-10-03 10:52:00.812714
31	2018-10-03 10:53:00.471242
31	2018-10-03 10:54:01.411144
31	2018-10-03 10:55:00.911495
31	2018-10-03 10:56:00.329563
31	2018-10-03 10:57:01.550149
31	2018-10-03 10:58:00.991321
31	2018-10-03 10:59:00.470528
31	2018-10-03 11:00:01.956677
31	2018-10-03 11:01:01.272623
31	2018-10-03 11:02:00.678037
31	2018-10-03 11:03:00.105527
31	2018-10-03 11:04:00.596075
31	2018-10-03 11:05:01.053664
31	2018-10-03 11:06:00.235426
31	2018-10-03 11:07:01.477274
31	2018-10-03 11:08:00.957168
31	2018-10-03 11:09:00.426773
31	2018-10-03 11:10:01.115883
31	2018-10-03 11:11:01.207643
31	2018-10-03 11:12:00.555057
31	2018-10-03 11:13:00.035364
31	2018-10-03 11:14:01.235929
31	2018-10-03 11:15:00.707760
31	2018-10-03 11:16:00.175545
31	2018-10-03 11:17:01.634410
31	2018-10-03 11:18:00.910744
31	2018-10-03 11:19:00.377567
31	2018-10-03 11:20:01.560073
31	2018-10-03 11:21:01.057468
31	2018-10-03 11:22:00.555798
31	2018-10-03 11:23:00.015699
31	2018-10-03 11:24:01.216486
31	2018-10-03 11:25:00.713733
31	2018-10-03 11:26:00.195275
31	2018-10-03 11:27:01.416637
31	2018-10-03 11:28:03.577740
31	2018-10-03 11:29:00.334942
31	2018-10-03 11:30:01.595813
31	2018-10-03 11:31:00.997695
31	2018-10-03 11:32:00.474186
31	2018-10-03 11:33:01.715512
31	2018-10-03 11:34:00.516845
31	2018-10-03 11:35:00.637339
31	2018-10-03 11:36:00.075407
31	2018-10-03 11:37:01.316224
31	2018-10-03 11:38:03.718921
31	2018-10-03 11:39:01.487953
31	2018-10-03 11:40:00.917889
31	2018-10-03 11:41:00.381280
31	2018-10-03 11:42:01.597029
31	2018-10-03 11:43:01.077243
31	2018-10-03 11:44:00.540120
31	2018-10-03 11:45:00.036535
31	2018-10-03 11:46:01.258025
31	2018-10-03 11:47:00.718160
31	2018-10-03 11:48:00.180659
31	2018-10-03 11:49:01.397610
31	2018-10-03 11:50:00.859867
31	2018-10-03 11:51:00.420124
31	2018-10-03 11:52:01.557462
31	2018-10-03 11:53:01.038578
31	2018-10-03 11:54:00.458710
31	2018-10-03 11:55:01.676341
31	2018-10-03 11:56:01.171419
31	2018-10-03 11:57:00.675337
31	2018-10-03 11:58:00.135925
31	2018-10-03 11:59:01.332868
31	2018-10-03 12:00:01.021437
31	2018-10-03 12:01:02.558278
31	2018-10-03 12:02:01.481432
31	2018-10-03 12:03:00.913361
31	2018-10-03 12:04:00.395406
31	2018-10-03 12:05:01.613350
31	2018-10-03 12:06:01.056335
31	2018-10-03 12:07:00.534254
32	2018-10-03 12:08:00.011689
32	2018-10-03 12:09:01.232572
32	2018-10-03 12:10:00.734687
32	2018-10-03 12:11:00.634983
32	2018-10-03 12:12:01.512927
32	2018-10-03 12:13:01.434290
32	2018-10-03 12:14:00.343853
32	2018-10-03 12:15:01.559675
31	2018-10-03 12:16:01.069609
31	2018-10-03 12:17:00.596407
31	2018-10-03 12:18:01.816965
31	2018-10-03 12:19:01.194483
31	2018-10-03 12:20:00.635478
31	2018-10-03 12:21:00.167661
31	2018-10-03 12:22:01.356069
31	2018-10-03 12:23:00.875537
31	2018-10-03 12:24:00.275683
32	2018-10-03 12:25:01.613857
32	2018-10-03 12:26:00.975723
32	2018-10-03 12:27:00.487724
32	2018-10-03 12:28:01.700260
32	2018-10-03 12:29:01.170125
32	2018-10-03 12:30:00.636800
32	2018-10-03 12:31:00.114093
32	2018-10-03 12:32:01.319814
32	2018-10-03 12:33:00.800277
32	2018-10-03 12:34:00.451769
32	2018-10-03 12:35:01.494612
32	2018-10-03 12:36:00.977462
32	2018-10-03 12:37:00.433328
32	2018-10-03 12:38:01.654855
32	2018-10-03 12:39:01.176451
32	2018-10-03 12:40:00.594178
32	2018-10-03 12:41:00.075584
32	2018-10-03 12:42:01.297244
32	2018-10-03 12:43:00.737453
32	2018-10-03 12:44:00.234867
32	2018-10-03 12:45:01.483247
32	2018-10-03 12:46:00.959899
32	2018-10-03 12:47:00.354765
32	2018-10-03 12:48:01.557812
32	2018-10-03 12:49:01.054519
32	2018-10-03 12:50:00.515252
32	2018-10-03 12:51:01.775533
32	2018-10-03 12:52:01.237623
32	2018-10-03 12:53:00.835849
32	2018-10-03 12:54:00.375999
32	2018-10-03 12:55:01.397971
32	2018-10-03 12:56:01.212867
32	2018-10-03 12:57:00.419788
31	2018-10-03 12:58:01.591856
31	2018-10-03 12:59:01.173936
31	2018-10-03 13:00:00.474818
32	2018-10-03 13:01:00.116727
32	2018-10-03 13:02:01.314455
32	2018-10-03 13:03:00.010441
32	2018-10-03 13:04:01.254249
32	2018-10-03 13:05:00.772613
32	2018-10-03 13:06:00.254706
32	2018-10-03 13:07:01.433193
32	2018-10-03 13:08:00.913318
32	2018-10-03 13:09:00.430573
32	2018-10-03 13:10:01.651361
32	2018-10-03 13:11:01.092473
32	2018-10-03 13:12:00.569891
32	2018-10-03 13:13:00.031901
32	2018-10-03 13:14:01.251589
32	2018-10-03 13:15:00.709768
32	2018-10-03 13:16:00.192507
32	2018-10-03 13:17:01.492087
32	2018-10-03 13:18:00.834973
32	2018-10-03 13:19:00.290371
32	2018-10-03 13:20:01.512918
32	2018-10-03 13:21:00.994497
32	2018-10-03 13:22:00.479599
32	2018-10-03 13:23:01.692421
32	2018-10-03 13:24:01.172865
32	2018-10-03 13:25:00.639761
32	2018-10-03 13:26:00.092313
32	2018-10-03 13:27:01.312808
32	2018-10-03 13:28:00.810861
32	2018-10-03 13:29:00.253887
32	2018-10-03 13:30:01.451784
32	2018-10-03 13:31:00.963704
32	2018-10-03 13:32:00.376840
32	2018-10-03 13:33:01.718250
32	2018-10-03 13:34:01.071048
32	2018-10-03 13:35:00.577422
32	2018-10-03 13:36:00.034402
31	2018-10-03 13:37:01.271778
31	2018-10-03 13:38:00.729491
31	2018-10-03 13:39:00.211862
31	2018-10-03 13:40:01.434967
31	2018-10-03 13:41:00.891106
31	2018-10-03 13:42:00.372556
31	2018-10-03 13:43:01.592800
31	2018-10-03 13:44:01.072219
31	2018-10-03 13:45:00.592750
31	2018-10-03 13:46:01.757907
31	2018-10-03 13:47:01.218220
31	2018-10-03 13:48:00.730832
31	2018-10-03 13:49:00.171332
31	2018-10-03 13:50:01.438689
31	2018-10-03 13:51:00.874918
31	2018-10-03 13:52:00.351279
31	2018-10-03 13:53:01.614801
31	2018-10-03 13:54:01.073671
31	2018-10-03 13:55:00.510317
31	2018-10-03 13:56:00.005668
31	2018-10-03 13:57:01.235433
31	2018-10-03 13:58:00.710650
31	2018-10-03 13:59:00.183730
31	2018-10-03 14:00:01.373838
31	2018-10-03 14:01:00.857807
31	2018-10-03 14:02:00.543842
31	2018-10-03 14:03:01.526124
31	2018-10-03 14:04:01.337345
31	2018-10-03 14:05:00.756004
31	2018-10-03 14:06:01.685331
31	2018-10-03 14:07:01.857862
31	2018-10-03 14:08:01.120147
31	2018-10-03 14:09:00.032799
31	2018-10-03 14:10:01.251694
31	2018-10-03 14:11:00.769123
31	2018-10-03 14:12:00.219267
31	2018-10-03 14:13:00.011319
31	2018-10-03 14:14:00.929292
31	2018-10-03 14:15:00.267157
31	2018-10-03 14:16:00.107617
31	2018-10-03 14:17:01.070084
31	2018-10-03 14:18:00.573921
31	2018-10-03 14:19:00.063833
31	2018-10-03 14:20:01.230970
31	2018-10-03 14:21:00.664850
31	2018-10-03 14:22:00.815218
31	2018-10-03 14:23:01.431804
31	2018-10-03 14:24:01.059767
31	2018-10-03 14:25:00.375360
31	2018-10-03 14:26:01.532283
31	2018-10-03 14:27:01.038756
31	2018-10-03 14:28:00.449535
31	2018-10-03 14:29:02.588184
31	2018-10-03 14:30:02.955273
31	2018-10-03 14:31:00.851463
31	2018-10-03 14:32:00.079659
31	2018-10-03 14:33:01.263287
31	2018-10-03 14:34:01.512714
31	2018-10-03 14:35:00.196725
31	2018-10-03 14:36:01.482224
31	2018-10-03 14:37:00.864457
31	2018-10-03 14:38:00.327643
31	2018-10-03 14:39:01.553791
31	2018-10-03 14:40:00.986865
31	2018-10-03 14:41:00.465809
31	2018-10-03 14:42:01.700375
31	2018-10-03 14:43:01.238255
31	2018-10-03 14:44:00.653800
31	2018-10-03 14:45:00.055547
31	2018-10-03 14:46:01.342066
31	2018-10-03 14:47:00.953281
31	2018-10-03 14:48:00.240197
31	2018-10-03 14:49:01.555039
31	2018-10-03 14:50:00.934212
31	2018-10-03 14:51:00.443359
31	2018-10-03 14:52:01.671793
31	2018-10-03 14:53:01.134759
31	2018-10-03 14:54:00.596896
31	2018-10-03 14:55:00.093829
31	2018-10-03 14:56:01.274714
31	2018-10-03 14:57:00.742643
31	2018-10-03 14:58:00.219060
31	2018-10-03 14:59:01.437665
31	2018-10-03 15:00:00.916065
31	2018-10-03 15:01:00.377178
31	2018-10-03 15:02:02.043443
31	2018-10-03 15:03:01.122299
31	2018-10-03 15:04:00.579827
31	2018-10-03 15:05:00.037902
31	2018-10-03 15:06:01.563203
31	2018-10-03 15:07:01.085616
31	2018-10-03 15:08:00.192319
31	2018-10-03 15:09:00.180278
31	2018-10-03 15:10:00.891854
31	2018-10-03 15:11:00.311919
31	2018-10-03 15:12:01.555330
31	2018-10-03 15:13:01.027751
31	2018-10-03 15:14:00.501094
31	2018-10-03 15:15:00.021747
31	2018-10-03 15:16:01.190764
31	2018-10-03 15:17:00.677814
31	2018-10-03 15:18:00.146291
31	2018-10-03 15:19:01.358117
31	2018-10-03 15:20:00.817847
31	2018-10-03 15:21:00.279066
31	2018-10-03 15:22:01.551737
31	2018-10-03 15:23:00.996169
31	2018-10-03 15:24:00.478148
31	2018-10-03 15:25:00.017754
31	2018-10-03 15:26:01.174743
31	2018-10-03 15:27:00.635529
31	2018-10-03 15:28:00.096746
31	2018-10-03 15:29:01.314408
31	2018-10-03 15:30:00.796575
31	2018-10-03 15:31:00.274041
31	2018-10-03 15:32:01.532504
31	2018-10-03 15:33:00.955443
31	2018-10-03 15:34:00.436174
31	2018-10-03 15:35:01.634072
31	2018-10-03 15:36:01.096258
31	2018-10-03 15:37:00.577482
31	2018-10-03 15:38:00.077604
31	2018-10-03 15:39:01.400052
31	2018-10-03 15:40:00.756270
31	2018-10-03 15:41:00.217612
31	2018-10-03 15:42:01.465759
31	2018-10-03 15:43:00.909664
31	2018-10-03 15:44:00.398317
31	2018-10-03 15:45:01.611818
31	2018-10-03 15:46:01.057992
31	2018-10-03 15:47:00.553896
31	2018-10-03 15:48:00.016267
31	2018-10-03 15:49:01.238038
31	2018-10-03 15:50:00.703826
31	2018-10-03 15:51:00.148462
31	2018-10-03 15:52:01.382125
31	2018-10-03 15:53:01.285934
31	2018-10-03 15:54:00.522047
31	2018-10-03 15:55:03.157325
31	2018-10-03 15:56:01.103756
31	2018-10-03 15:57:00.477997
31	2018-10-03 15:58:01.634608
31	2018-10-03 15:59:01.116243
31	2018-10-03 16:00:00.638658
31	2018-10-03 16:01:00.372674
31	2018-10-03 16:02:01.315225
31	2018-10-03 16:03:01.136594
31	2018-10-03 16:04:00.353092
31	2018-10-03 16:05:01.504910
31	2018-10-03 16:06:01.136412
31	2018-10-03 16:07:01.633348
31	2018-10-03 16:08:00.457796
31	2018-10-03 16:09:01.074480
31	2018-10-03 16:10:00.537927
31	2018-10-03 16:11:01.734877
31	2018-10-03 16:12:01.177341
31	2018-10-03 16:13:00.671613
31	2018-10-03 16:14:00.098347
31	2018-10-03 16:15:01.372879
31	2018-10-03 16:16:00.837183
31	2018-10-03 16:17:00.434725
31	2018-10-03 16:18:01.456449
31	2018-10-03 16:19:01.315306
31	2018-10-03 16:20:00.514205
31	2018-10-03 16:21:00.752703
31	2018-10-03 16:22:01.096859
31	2018-10-03 16:23:00.597012
31	2018-10-03 16:24:00.015250
31	2018-10-03 16:25:01.215865
31	2018-10-03 16:26:00.702459
31	2018-10-03 16:27:00.134165
31	2018-10-03 16:28:01.355630
31	2018-10-03 16:29:00.844702
31	2018-10-03 16:30:00.318443
31	2018-10-03 16:31:01.492639
31	2018-10-03 16:32:00.977726
31	2018-10-03 16:33:00.437349
31	2018-10-03 16:34:01.731513
31	2018-10-03 16:35:01.352469
31	2018-10-03 16:36:00.597836
31	2018-10-03 16:37:00.035861
31	2018-10-03 16:38:01.275897
31	2018-10-03 16:39:00.717752
31	2018-10-03 16:40:00.195717
31	2018-10-03 16:41:01.407207
31	2018-10-03 16:42:01.968002
31	2018-10-03 16:43:00.419197
31	2018-10-03 16:44:00.355806
31	2018-10-03 16:45:01.005499
31	2018-10-03 16:46:00.496358
31	2018-10-03 16:47:01.718525
31	2018-10-03 16:48:01.158021
31	2018-10-03 16:49:00.708634
31	2018-10-03 16:50:00.147490
31	2018-10-03 16:51:02.236830
31	2018-10-03 16:52:00.821911
31	2018-10-03 16:53:00.359773
31	2018-10-03 16:54:01.508181
32	2018-10-03 17:05:20.170042
32	2018-10-03 17:06:00.472664
32	2018-10-03 17:07:01.656829
32	2018-10-03 17:08:01.054956
32	2018-10-03 17:09:00.565640
32	2018-10-03 17:10:00.058629
32	2018-10-03 17:11:01.333585
32	2018-10-03 17:12:00.811744
32	2018-10-03 17:13:00.255846
32	2018-10-03 17:14:01.433105
32	2018-10-03 17:15:00.948887
32	2018-10-03 17:16:00.419411
32	2018-10-03 17:17:01.653668
32	2018-10-03 17:18:01.099222
32	2018-10-03 17:19:00.571404
32	2018-10-03 17:20:00.075222
32	2018-10-03 17:21:01.330209
32	2018-10-03 17:22:00.757157
32	2018-10-03 17:23:00.239945
32	2018-10-03 17:24:01.460679
32	2018-10-03 17:25:00.928258
32	2018-10-03 17:26:00.402874
32	2018-10-03 17:27:01.689766
32	2018-10-03 17:28:01.092811
32	2018-10-03 17:29:00.563464
32	2018-10-03 17:30:00.473001
32	2018-10-03 17:31:00.279406
32	2018-10-03 17:32:00.764987
32	2018-10-03 17:33:00.456954
32	2018-10-03 17:34:02.135466
32	2018-10-03 17:35:00.902025
32	2018-10-03 17:36:00.377619
32	2018-10-03 17:37:01.602962
32	2018-10-03 17:38:02.052501
32	2018-10-03 17:39:00.658139
32	2018-10-03 17:40:01.686297
32	2018-10-03 17:41:01.217032
32	2018-10-03 17:42:00.658858
32	2018-10-03 17:43:00.497905
32	2018-10-03 17:44:01.386659
32	2018-10-03 17:45:00.800662
32	2018-10-03 17:46:00.301466
32	2018-10-03 17:47:01.597607
32	2018-10-03 17:48:00.982873
32	2018-10-03 17:49:00.484708
32	2018-10-03 17:50:00.104261
32	2018-10-03 17:51:01.179990
32	2018-10-03 17:52:00.658211
32	2018-10-03 17:53:00.059816
32	2018-10-03 17:54:01.527201
32	2018-10-03 17:55:00.718284
32	2018-10-03 17:56:00.204636
31	2018-10-03 17:57:01.609584
31	2018-10-03 17:58:00.864541
31	2018-10-03 17:59:00.294462
31	2018-10-03 18:00:01.518790
31	2018-10-03 18:01:00.996231
31	2018-10-03 18:02:00.451947
31	2018-10-03 18:03:01.660084
31	2018-10-03 18:04:01.379472
31	2018-10-03 18:05:00.799143
31	2018-10-03 18:06:01.283269
31	2018-10-03 18:07:01.525501
31	2018-10-03 18:08:00.679116
31	2018-10-03 18:09:00.543320
31	2018-10-03 18:10:01.385817
31	2018-10-03 18:11:00.841876
31	2018-10-03 18:12:00.401514
31	2018-10-03 18:13:01.522900
31	2018-10-03 18:14:01.690430
31	2018-10-03 18:15:00.417530
31	2018-10-03 18:16:01.665238
31	2018-10-03 18:17:01.098228
31	2018-10-03 18:18:00.604971
31	2018-10-03 18:19:00.015249
31	2018-10-03 18:20:01.276722
31	2018-10-03 18:21:00.789964
31	2018-10-03 18:22:00.205822
31	2018-10-03 18:23:01.442226
31	2018-10-03 18:24:00.911898
31	2018-10-03 18:25:00.399359
31	2018-10-03 18:26:01.579504
31	2018-10-03 18:27:01.069356
31	2018-10-03 18:28:00.575795
